id,losses
167,"[-0.005892059441976016, -0.021647021174430847, -0.11406630650162697, -0.02443389967083931, -0.04380849748849869, -0.027170036919414997, -0.04410730581730604, -0.0822069849818945, -0.05328500457108021, -0.11717523820698261, -0.10148061066865921, -0.06924793496727943, -0.08808206021785736, -0.07901403121650219, -0.07127024605870247, -0.09161203727126122, -0.10820856876671314, -0.14684009738266468, -0.07311759516596794, -0.1069017332047224, -0.12405677698552608, -0.1748170182108879, -0.16820311173796654, -0.05247936770319939, -0.10862896963953972, -0.02801124146208167, -0.041285838931798935, 0.11519506759941578, -0.14071939513087273, -0.0923505574464798, -0.14286805875599384, -0.1350571308284998, -0.10327843949198723, -0.08709550462663174, -0.10402602516114712, -0.09665549919009209, -0.08845150098204613, -0.20962612703442574, -0.10741407796740532, -0.080824950709939, -0.043723538517951965, -0.12583139725029469, -0.103801678866148, -0.10705957561731339, -0.06986910663545132, -0.07742170616984367, -0.08046070672571659, -0.026652696076780558, -0.046419939026236534, -0.02429763600230217, -0.06448024418205023, -0.09028816968202591, -0.07436604518443346, -0.06207353342324495, -0.10050718486309052, -0.09509563259780407, -0.10618124715983868, -0.12035447545349598, -0.04888670984655619, -0.018426284892484546, -0.04360759258270264, -0.048087289556860924, -0.12605825439095497, -0.19717436470091343, -0.11641868390142918, -0.19844948686659336, -0.09865601919591427, -0.13972534239292145, -0.10142522864043713, -0.10098080337047577, -0.1378253810107708, -0.11487188749015331, -0.09318320453166962, -0.17419502884149551, -0.058246136642992496, 0.07671941444277763, -0.10288786329329014, -0.15608257986605167, -0.06244003027677536, -0.06629518792033195, -0.09948635473847389, -0.1831580474972725, -0.11659825593233109, -0.024449049960821867, -0.046736545860767365, -0.05583780072629452, -0.1375382300466299, -0.22692595422267914, -0.09359229914844036, -0.1643098909407854, -0.1435922421514988, -0.05188522208482027, -0.07594277150928974, -0.08872932102531195, -0.02986548189073801, -0.051600201055407524, -0.08160982467234135, -0.03452066890895367, -0.13081419095396996, -0.10696176066994667, -0.0921931630000472, -0.057670543901622295, -0.05278308130800724, 0.06233229301869869, -0.144715940579772, -0.059468197636306286, -0.07405510172247887, 0.02036498859524727, -0.12205908447504044, -0.07283112406730652, -0.11012216098606586, -0.1743326112627983, -0.13633222877979279, -0.1228060182183981, -0.20033710077404976, -0.20284440368413925, -0.15970286540687084, -0.10005795117467642, -0.0413170512765646, -0.04471209179610014, -0.09117536898702383, -0.10923222079873085, -0.10357069037854671, -0.09859199821949005]"
55,"[-0.003344873639434809, 0.01591384457424283, -0.1161146080121398, -0.025470016291365027, -0.029891493497416377, -0.027227208483964205, -0.09476394671946764, -0.14810749515891075, -0.027744448743760586, -0.02815945027396083, -0.004569573327898979, -0.06504657119512558, -0.0599842369556427, 0.031428709626197815, -0.15753359347581863, -0.11881866864860058, -0.03454058617353439, -0.007500973530113697, -0.08479547780007124, -0.07063539605587721, -0.02649577707052231, 0.06614864896982908, -0.14700962789356709, -0.14828676916658878, -0.03904295992106199, 0.11852809973061085, -0.10226529277861118, -0.1040361188352108, -0.03214895632117987, -0.03398739453405142, -0.04431158024817705, 0.0725200716406107, -0.11343365162611008, -0.09942644089460373, -0.11268908157944679, -0.039236216340214014, -0.025207020808011293, 0.055668676272034645, -0.07613514736294746, -0.05337023828178644, -0.017277060076594353, -0.12442747317254543, -0.06056767888367176, -0.055355108343064785, -0.03434445708990097, -0.164962375536561, -0.06580204330384731, -0.09700411837548018, -0.07223154045641422, -0.12282115034759045, -0.06675593182444572, -0.06168896984308958, 0.04607696644961834, -0.15235246904194355, -0.10670511424541473, -0.042910028249025345, -0.1128611508756876, -0.0806395960971713, -0.054016996175050735, -0.024081253446638584, 0.1569129405543208, -0.07210057694464922, -0.058182368054986, -0.0392746701836586, 0.1069056298583746, -0.10168562456965446, -0.06541077792644501, -0.046354349702596664, -0.10441644676029682, -0.10377211682498455, -0.10988260433077812, -0.09758966416120529, -0.029897538013756275, -0.027273602318018675, 0.03024945594370365, -0.03909344132989645, -0.05648371111601591, -0.07944911997765303, -0.02521408721804619, -0.056739290710538626, -0.027542772237211466, -0.024027683772146702, -0.0382442707195878, -0.01121625304222107, -0.06893323175609112, -0.06239912286400795, -0.14830000512301922, -0.06230596639215946, -0.0314396983012557, -0.004760006442666054, -0.06282547675073147, -0.06119015533477068, -0.05324317514896393, 0.0014139730483293533, -0.11776486597955227, -0.14380918443202972, -0.030267926864326, -0.04924528207629919, -0.05279364995658398, -0.0618310421705246, -0.09292818419635296, -0.06744669191539288, -0.06352531909942627, -0.05509128887206316, -0.054442934691905975, -0.13014469482004642, -0.0826296666637063, -0.08077456057071686, -0.024034201633185148, -0.041406441014260054, 0.21813389100134373, -0.07002553716301918, -0.047113100066781044, -0.0717811044305563, -0.11282634921371937, -0.06460115127265453, -0.047273922711610794, -0.04492318071424961, -0.060258470475673676, -0.08393667452037334, -0.07775359600782394, -0.07669928669929504, -0.11883546970784664, -0.06980448495596647]"
110,"[-0.0016659676384733757, -0.036105263978242874, -0.1536158062517643, -0.06561593059450388, -0.02247452619485557, -0.005460747517645359, -0.024264200124889612, 0.02143215760588646, -0.10839291103184223, -0.11166311614215374, -0.07590292394161224, -0.18012994155287743, -0.1742156520485878, -0.06950321048498154, -0.13046707957983017, -0.18887880444526672, -0.04331241827458143, -0.051267646718770266, -0.04587960336357355, -0.033170276787132025, -0.051265520974993706, -0.13838346861302853, -0.16230675764381886, -0.018616432324051857, 0.010589186567813158, 0.07538141869008541, -0.12997687608003616, -0.016565545462071896, -0.03403106518089771, 0.07701758854091167, -0.18239497765898705, -0.1258654035627842, -0.10764116887003183, -0.0241999551653862, -0.04802527837455273, -0.16491844318807125, -0.13545057736337185, -0.04368504788726568, -0.025535613764077425, 0.032381719909608364, -0.05056394450366497, -0.18605649285018444, -0.12238789442926645, -0.009658736642450094, -0.012699299259111285, -0.047542253509163857, 0.03048887848854065, -0.19827375188469887, -0.2022993415594101, -0.08970369677990675, -0.07759919110685587, -0.060737167950719595, 0.055423387326300144, -0.15270641073584557, -0.022420698776841164, -0.04939730977639556, -0.03522768244147301, -0.18415527045726776, -0.0475099990144372, 0.08400668017566204, -0.12564081698656082, -0.10019642114639282, -0.041201258078217506, -0.11907922010868788, -0.014610462123528123, -0.043851698748767376, 0.0909884013235569, -0.17138941027224064, -0.06964645348489285, -0.0278588579967618, -0.03149026492610574, 0.046109121292829514, -0.162618612870574, -0.10332861356437206, -0.04043055884540081, -0.030079768039286137, -0.12371321767568588, -0.008835298358462751, -0.003771409043110907, -0.004347049572970718, -0.010221857111901045, 0.16468705143779516, -0.07124715484678745, -0.12279520742595196, -0.06402430217713118, -0.07054176740348339, -0.04865450784564018, -0.04698644578456879, -0.02122511761263013, -0.02525510499253869, -0.058384496718645096, -0.10089993290603161, -0.16718690283596516, -0.14957459457218647, -0.05142836016602814, -0.017442911630496383, 0.08337729796767235, -0.09680959209799767, -0.11698476504534483, -0.008775270194746554, -0.010119099053554237, 0.11481253709644079, -0.05832513701170683, -0.04857097612693906, -0.014733735704794526, 0.012628260534256697, 0.11283446289598942, -0.17013008892536163, -0.1079786941409111, -0.05627994053065777, -0.09285133704543114, -0.09663512650877237, -0.060162970796227455, -0.013953106943517923, 0.050074910279363394, -0.06794544402509928, 0.01647721417248249, -0.15653136558830738, -0.0908037219196558, -0.0742972083389759, -0.023168953601270914, -0.0312904417514801, -0.07129442505538464, -0.06727921031415462]"
180,"[-0.0169520890340209, -0.12229459173977375, -0.010116999503225088, -0.19403309933841228, -0.16788988560438156, -0.16249006241559982, -0.05842010024935007, -0.16263103857636452, -0.06589981261640787, -0.026000807527452707, 0.1858902294188738, -0.1869070865213871, -0.1599199352785945, -0.016952752834185958, 0.056713405065238476, -0.06084089051000774, -0.016101506334962323, -0.00136630138149485, -0.005876566225197166, 0.40990104200318456, -0.18993845954537392, -0.17855246737599373, -0.14768524002283812, -0.07191967312246561, -0.005473839584738016, -0.014264303259551525, -0.1366936732083559, -0.16993452981114388, -0.11547074373811483, -0.01039495482109487, -0.009997607208788395, -0.033574908040463924, 0.23198080994188786, -0.14792261645197868, -0.17234721034765244, 0.07889510970562696, -0.1765394490212202, -0.046723464503884315, -0.14345286786556244, -0.07041682489216328, -0.0385073977522552, -0.16105067916214466, -0.1183115728199482, -0.013979826355352998, 0.06229693256318569, -0.030981847550719976, 0.0004163198173046112, -0.12125106435269117, -0.006873030215501785, 0.10298054618760943, -0.014877547742798924, -0.01959872432053089, -0.1996376533061266, -0.13153513707220554, -0.15588580444455147, -0.02322631678543985, 0.1936110546812415, -0.16891939006745815, -0.02807526011019945, 0.044254848500713706, 0.026095053181052208, -0.09546052082441747, -0.014036817476153374, 0.7664020452648401, -0.1740978816524148, -0.04772308003157377, -0.1712267156690359, -0.1432401230558753, -0.06857205927371979, -0.0024473516386933625, -0.01945989951491356, 0.0259954035282135, -0.17164111323654652, 0.030897294636815786, 0.02268236316740513, -0.09593600640073419, -0.030741191003471613, -0.18045253492891788, -0.12948500737547874, -0.0029951417818665504, -0.003235094394767657, 0.17524930112995207, -0.05262459069490433, -0.049524782167281955, -0.0017338893958367407, -0.004850932105910033, -0.031007601413875818, -0.17887658067047596, -0.1396002434194088, -0.00463419733569026, -0.013029760331846774, 0.43014848232269287, -0.20379523932933807, -0.1473696529865265, -0.11953137442469597, -0.011124715441837907, 0.6521426383405924, -0.09843065403401852, -0.07595096901059151, -0.016326071927323937, 0.25007556937634945, -0.14707406982779503, 0.003703477093949914, -0.014904479263350368, 0.25030115246772766, -0.16501249186694622, -0.1700494270771742, -0.09774284157902002, 0.0003452124074101448, -0.10423098411411047, -0.010646680137142539, -0.020574173890054226, 0.006699347868561745, -0.1788746826350689, -0.06315349973738194, -0.11901476047933102, -0.13075413182377815, -0.03789679333567619, 0.36900808569043875, -0.2094699814915657, -0.0563406553119421, -0.16865869984030724, -0.11872691288590431, -0.19422243908047676]"
135,"[-0.0276549601694569, -0.13701363280415535, -0.12088676914572716, -0.20881466940045357, -0.15292247384786606, -0.13337456807494164, -0.13057331554591656, -0.08419028483331203, -0.053754267282783985, -0.013498901389539242, -0.06429231353104115, -0.12902822997421026, -0.11598243564367294, -0.12734939344227314, -0.17590853199362755, -0.13124602660536766, -0.10418569855391979, -0.10574372857809067, -0.195289459079504, -0.14266574755311012, -0.03810766525566578, -0.08864759467542171, -0.09408033080399036, -0.10716288350522518, -0.05333305709064007, -0.038793766405433416, 0.0011759009212255478, -0.09095558524131775, -0.07256534323096275, -0.099485008046031, -0.07752909697592258, -0.15672405995428562, -0.1566069107502699, 0.007552683353424072, -0.07925549801439047, -0.06148911826312542, -0.10385680198669434, -0.09771757572889328, -0.07244766596704721, -0.018049269914627075, -0.06785580702126026, 0.024396829307079315, -0.14671923033893108, -0.15774949453771114, -0.12071852944791317, -0.10694210417568684, -0.10868614353239536, -0.10882982611656189, -0.10574575327336788, -0.08763283491134644, -0.06653436180204153, -0.06533984933048487, -0.07823974825441837, -0.07101543992757797, -0.16013405285775661, -0.13669065944850445, -0.12985792383551598, -0.18395870551466942, -0.059042446315288544, -0.10769751109182835, -0.17348348163068295, -0.13254214078187943, -0.10413821786642075, -0.07548454962670803, -0.13494311273097992, -0.14836461655795574, -0.05341432336717844, -0.08621425554156303, -0.11206495761871338, -0.03740804083645344, -0.0913364514708519, -0.16035792045295238, -0.12668925523757935, -0.11541959457099438, -0.06706389598548412, -0.1128959134221077, -0.07734362222254276, -0.06942565739154816, -0.08793116919696331, -0.07491689547896385, -0.0461535919457674, -0.11278076283633709, -0.08371666260063648, -0.07662381418049335, -0.04983097780495882, -0.06186748296022415, -0.12150769308209419, -0.09872271679341793, -0.09155440703034401, -0.08808320760726929, -0.08699243329465389, -0.1011265367269516, -0.0788427647203207, -0.07311810553073883, -0.09155933186411858, -0.1126430369913578, -0.13215556927025318, -0.08406100049614906, -0.1029931828379631, -0.1129308957606554, -0.08427975699305534, -0.05696895159780979, -0.06314956396818161, -0.0772321242839098, -0.04981271456927061, -0.059421416372060776, -0.0928823547437787, 0.011216096580028534, -0.03500322997570038, -0.09634801000356674, -0.08877942897379398, -0.07860767934471369, -0.04158216528594494, -0.06897484045475721, -0.04928869195282459, -0.1019731517881155, -0.15677709877490997, -0.08526968024671078, -0.051491210237145424, -0.02028640266507864, -0.0462959879077971, -0.0225989893078804, -0.10740595869719982, -0.08142201416194439]"
222,"[-3.3114591957428274e-07, -0.0002083560045775812, -0.004197658214252442, -0.1073006670922041, -0.027910783886909485, 0.09323922079056501, -0.12862451374530792, -0.05744660831987858, -0.08228207286447287, -0.042952618561685085, -0.07598153874278069, -0.06291631702333689, -0.045893643982708454, -0.06948364619165659, -0.07119908090680838, -0.024406244978308678, -0.13055447302758694, -0.09024597518146038, -0.06653584353625774, -0.041850680485367775, -0.04637985676527023, -0.08862836007028818, -0.177718261256814, -0.06182951387017965, -0.07808405812829733, -0.05492827109992504, -0.07460727728903294, -0.0038684364408254623, 0.001342426985502243, -0.10499534383416176, -0.09091428108513355, -0.01903102733194828, -0.05983542650938034, -0.04158599581569433, -0.026287180371582508, -0.08462899178266525, -0.06994772981852293, -0.1371953785419464, -0.12269875966012478, -0.08177887462079525, 0.02297476027160883, -0.03591296635568142, -0.02639801148325205, -0.04085872042924166, -0.08401909563690424, -0.062312991358339787, -0.07470081467181444, -0.06407556869089603, -0.06830410845577717, -0.052567167207598686, -0.07989068888127804, 0.021688519278541207, -0.01730312849394977, 0.04860540106892586, -0.06664155423641205, -0.06335941795259714, -0.07741969544440508, -0.044423215091228485, -0.05038149282336235, 0.06698104552924633, -0.059525684453547, -0.06579712592065334, -0.05102921091020107, -0.06887690722942352, -0.04364744760096073, -0.006855114363133907, -0.06805902998894453, -0.0561480401083827, -0.06488084606826305, -0.05482255108654499, -0.06538995821028948, -0.05863142013549805, -0.028877059929072857, -0.0459021907299757, -0.08440795168280602, -0.05017102789133787, -0.017407177481800318, -0.0008450145833194256, -0.09602857567369938, -0.048267451114952564, -0.1113231722265482, -0.07737048342823982, -0.021700807847082615, -0.06007284298539162, -0.09089942183345556, -0.03364809928461909, -0.0699791768565774, -0.08431568183004856, -0.12396261841058731, -0.06005531828850508, -0.04190346226096153, -0.06332837045192719, -0.04481111839413643, -0.08597330190241337, -0.11424757726490498, -0.06443210318684578, -0.03863721713423729, -0.06838320195674896, -0.03290963172912598, -0.053686199709773064, -0.07295016571879387, -0.03589687775820494, 0.003543299622833729, -0.10090639255940914, -0.05580952297896147, -0.04939524922519922, -0.026962644420564175, -0.003059498965740204, -0.0523091284558177, -0.09873866103589535, -0.06091231666505337, -0.05959508940577507, -0.07861112430691719, -0.08215190004557371, -0.07639833632856607, -0.07769128773361444, -0.05680902116000652, -0.05826708860695362, -0.06941178161650896, -0.0012721824459731579, 0.03275371249765158, -0.09363845735788345, -0.06278261169791222, -0.11269049998372793]"
99,"[-0.06593950046226382, -0.05731050483882427, -0.01897316798567772, -0.082430774345994, -0.0745331160724163, -0.08237744122743607, -0.034989310428500175, -0.07521264161914587, -0.050373196601867676, -0.0531211718916893, -0.1723757814615965, -0.1110252570360899, -0.07506593316793442, -0.11637501232326031, -0.07312279287725687, -0.07439558859914541, -0.04804323147982359, -0.05634921509772539, -0.03297889046370983, -0.04655188228935003, -0.05082569271326065, -0.06144806742668152, -0.06889345496892929, -0.12505255825817585, -0.05950772203505039, -0.07204031106084585, -0.05300275795161724, -0.07313276268541813, -0.015875909477472305, -0.05942297913134098, -0.04567262064665556, 0.026544002816081047, -0.06656756810843945, -0.08435515500605106, -0.05673423036932945, -0.03427324537187815, 0.0025706784799695015, -0.06534078065305948, -0.03487239312380552, -0.050126307643949986, -0.028459517285227776, -0.09215617645531893, -0.07538269739598036, -0.03634980320930481, -0.07897426933050156, -0.09017273783683777, -0.0661203982308507, -0.04079738724976778, -0.031541659496724606, -0.06261877529323101, -0.048173317685723305, -0.030486002564430237, -0.044015646912157536, -0.0006896108388900757, -0.06693687289953232, -0.12431053817272186, -0.1268800888210535, -0.06831715255975723, -0.1212724857032299, -0.08996178023517132, 0.006136773619800806, -0.048021527007222176, -0.002259114757180214, -0.17223870940506458, -0.08654176071286201, -0.09216105472296476, -0.031228469917550683, -0.006913445191457868, -0.013147904770448804, -0.030306088738143444, 0.0636148015037179, -0.06702317297458649, -0.06541055254638195, -0.07014160417020321, -0.05160391889512539, -0.05810645315796137, -0.04126355051994324, -0.023292841389775276, -0.10758187249302864, -0.09269882645457983, -0.028511683456599712, 0.020233113318681717, -0.04165984829887748, -0.03236126387491822, -0.027136475313454866, -0.030011392198503017, 0.02265422698110342, -0.05889862775802612, -0.08596814796328545, -0.0651830518618226, -0.049893323332071304, -0.04237674782052636, -0.006830759812146425, -0.027712454088032246, -0.016273293644189835, -0.07670241221785545, -0.0438189385458827, -0.05500484723597765, -0.10234026238322258, -0.16314837150275707, -0.10780595242977142, -0.09167198091745377, -0.008669544477015734, -0.018013582099229097, -0.02592188911512494, -0.07832175586372614, 0.038150686770677567, -0.10327860713005066, -0.11620262637734413, -0.0887752752751112, -0.1334191970527172, -0.05906242784112692, -0.039725358597934246, 0.001970859244465828, -0.07826982997357845, -0.07042055390775204, -0.09712570626288652, -0.054148752242326736, -0.05788448452949524, -0.034490917809307575, -0.0727451085112989, -0.031346363946795464, -0.08371892850846052, 0.06768236123025417]"
188,"[-1.478950046873706e-07, 2.2277138356230353e-07, -3.334237064223089e-08, 1.8272420021503422e-07, 1.0356189328319942e-07, 1.305702568288325e-07, -1.2088696266232546e-07, 7.003414737027924e-08, 2.390691307141424e-07, 3.489651021482132e-07, -9.108477172503626e-08, 5.5132856724426915e-08, 1.9110544080547243e-07, 1.9296823694503473e-07, -2.5034139028434765e-07, -4.17254371054554e-08, -1.66057082751081e-07, -1.2181962993906836e-07, -1.5441653644643338e-07, -4.731435865323874e-08, 1.0635357194921369e-07, 1.994853540132624e-07, -1.5650841289627238e-08, -4.475513293300537e-09, -1.5651840712394005e-08, 6.511741261761017e-07, -7.293138426511803e-08, -1.385919894403287e-07, -7.743582663977122e-09, 1.1285317169651421e-07, -4.068436201265513e-07, 9.228751007839264e-08, -3.0047031174262884e-07, -0.0003580868287507144, 0.34113957500085235, -4.82792966067791e-05, 0.026429487392306328, -0.04812277387827635, -0.014266055077314377, -0.001901300624012947, -0.07982638757675886, 0.07778475433588028, -0.060573454946279526, -0.036807527765631676, -0.0865133237093687, -0.13097114488482475, -0.17412741109728813, -0.10099144279956818, 0.05836465768516064, -0.10140986740589142, -0.14495684951543808, 0.28575178422033787, -0.12911362759768963, -0.12981806322932243, -0.11966695263981819, 0.027806464582681656, -0.09156058914959431, -0.09313547238707542, -0.1333567164838314, -0.1323375552892685, -0.14106766879558563, -0.1173721943050623, -0.13484486192464828, -0.05415121093392372, -0.00890987366437912, -0.13622428476810455, -0.05452970787882805, -0.0985830295830965, 0.04575147572904825, 0.004341747611761093, -0.11244620755314827, -0.0789080560207367, -0.011330270674079657, -0.021147466264665127, -0.026459792628884315, -0.07344449311494827, -0.04461710900068283, -0.09229303896427155, -0.08707827515900135, -0.05313909612596035, -0.06167502701282501, 0.08600607863627374, -0.006996127776801586, -0.16290464997291565, -0.13430999591946602, -0.09526542760431767, -0.09129556827247143, -0.07350830174982548, -0.15986515395343304, -0.054905543103814125, -0.11558686941862106, -0.08650662004947662, 0.021796267479658127, -0.056823366321623325, -0.06688019260764122, -0.10530471056699753, -0.07994320429861546, -0.14258986711502075, -0.09629391133785248, -0.056864580139517784, -0.06819863058626652, -0.03851579176262021, -0.002810596488416195, -0.09567627124488354, -0.021038201171904802, -0.03032184485346079, -0.06212223507463932, -0.08821924589574337, -0.02188880555331707, -0.04190014395862818, 0.009989950805902481, -0.00147930346429348, -0.040175314992666245, 0.02223240304738283, -0.06714768894016743, -0.015119809657335281, -0.12236782908439636, -0.07437558844685555, -0.08299359399825335, -0.037551014218479395, -0.07517124153673649, -0.04962986707687378, -0.04426538571715355, -0.07907707057893276]"
8,"[-0.20689181610941887, -0.156863858923316, -0.16567884013056755, -0.1447401586920023, -0.11323977448046207, -0.07387018017470837, -0.047733014449477196, -0.050346327014267445, -0.056362579576671124, -0.051850831136107445, -0.06194233428686857, -0.08666815795004368, -0.07938483357429504, -0.08478229027241468, -0.08061150554567575, -0.05829237122088671, -0.04575772723183036, -0.03602674836292863, -0.014667902374640107, -0.012848865706473589, -0.012465068139135838, -0.012572315521538258, -0.013556411024183035, -0.014611323596909642, -0.013621738879010081, -0.02777540311217308, -0.01138630323112011, -0.010283973067998886, -0.010119064943864942, -0.010484917322173715, -0.011205398244783282, -0.012308737728744745, -0.013800115790218115, -0.015705124475061893, -0.0183007949963212, -0.026488741859793663, -0.020250029861927032, -0.02299485309049487, -0.04056967422366142, -0.017511056270450354, -0.03575133625417948, -0.03649678826332092, -0.009481195360422134, -0.007897957460954785, -0.008301575668156147, -0.006553797167725861, -0.006374047487042844, -0.007805250119417906, -0.007762598572298884, -0.009474256308749318, -0.011438039829954505, -0.013621705351397395, -0.01608741981908679, -0.006480533163994551, -0.040931100491434336, -0.014399296138435602, -0.01258001709356904, -0.014529726468026638, -0.02936643920838833, -0.022888317238539457, -0.044781108386814594, -0.024857058189809322, -0.012924842536449432, -0.05819619074463844, -0.09533462021499872, -0.058827608823776245, -0.05284348921850324, -0.024507832247763872, -0.0362073858268559, -0.031123687513172626, -0.014851163374260068, -0.02339937537908554, -0.009745619259774685, -0.00847502495162189, -0.007949187885969877, -0.01178329682443291, -0.021554148523136973, -0.02660365600604564, -0.003740736749023199, -0.002908390189986676, -0.002511765924282372, -0.0023155937087722123, -0.0021964821498841047, -0.002229300851467997, -0.00231460778741166, -0.002261838875710964, -0.0024356181384064257, -0.0025836440036073327, -0.002580435830168426, -0.0028331633657217026, -0.0029929259326308966, -0.0030631048721261322, -0.0033011739142239094, -0.00033436372177675366, -0.003464232839178294, -0.0033979087602347136, -0.0035392207209952176, -0.0036639610771089792, -0.003894066088832915, -0.004214892280288041, -0.004367873421870172, -0.004836556385271251, -0.005359863745979965, -0.005863834754563868, -0.006452179397456348, -0.007168204989284277, -0.007879443815909326, -0.009032525354996324, -0.010375443380326033, -0.0029784287326037884, -0.032814964884892106, -0.011775565333664417, -0.011721329530701041, -0.012625008588656783, -0.023059321334585547, -0.018818526063114405, -0.02365660248324275, -0.020641739945858717, -0.028063249308615923, -0.031875810120254755, -0.028056525625288486, -0.03546907752752304, -0.03556795325130224, -0.038820150308310986]"
440,"[4.956498358410499e-07, 4.947185132664345e-07, -1.0132791317118972e-07, -1.4230611355969813e-07, 3.5688278643419835e-07, 1.1175771419402736e-09, -1.048482985765986e-06, 7.189809281271664e-08, 1.3429669110109899e-07, 2.3022292339192063e-07, 8.027998887882859e-08, 6.311572917638841e-07, 6.865709920589325e-07, -6.733463919772475e-08, 1.082196732227203e-07, -2.624467043688128e-07, -2.9224903386193546e-07, 1.799315043626848e-07, -5.166977672388384e-07, -8.072704318351498e-07, -1.0768883313971855e-06, 9.238718234882981e-08, -1.3997780001773208e-07, 9.052453719959885e-08, -2.093613531428673e-07, -8.948147538490048e-07, -4.3753537615209837e-07, -3.054741171126807e-08, -3.26242315384917e-07, -2.8684766562037112e-08, 9.238716103254774e-08, -2.559274676627865e-07, 1.6503032895798242e-07, 1.2405213567490136e-07, 5.338340685057119e-07, -9.541865821915962e-07, 5.017034396814779e-07, -1.810142009617266e-07, -1.6445294406253197e-06, -3.0994417699048427e-07, 1.7061827151110265e-07, -2.568588044482567e-07, 6.362795446079872e-07, 5.5134265153355955e-08, 2.413987874039236e-07, 3.091989242420823e-08, -3.248453452897593e-07, -2.9224905517821753e-07, -2.0191075833508876e-07, 4.535537811989343e-08, 4.9546329705663084e-08, 2.5257464386641004e-07, -6.265938665706017e-07, -3.0249361060441515e-07, -2.3264440329739955e-07, 3.4384427038958165e-07, 6.631014315416905e-08, 1.035630461387882e-07, -2.0004812029128516e-07, 3.866851017164663e-07, -3.334136522425979e-08, -2.5313352125522215e-07, -4.358591398911926e-08, 2.5629994793163746e-07, 2.3003636329121946e-08, -1.1250379117200282e-07, 4.6119090701957077e-07, -5.010518577819312e-08, -1.6093255794658035e-07, -1.3858082326123622e-07, -1.399778148947206e-07, 9.324401233357094e-07, -4.319474413705393e-07, -3.9748849900433925e-07, -1.5627595395528715e-07, -1.6512351730391117e-07, 1.352280065702871e-07, 1.6130503155409315e-07, 9.49203929678788e-07, -1.423061348759802e-07, -3.054741171126807e-08, 3.578140947979591e-07, 2.1532175353833338e-07, -1.070834734662185e-06, 1.6018717019505857e-08, 1.8179413530106103e-07, -1.8887224495500732e-07, -2.4847688973039794e-07, -5.111098673182823e-07, -7.7113540442042e-08, 1.0430781571812986e-08, -5.129723490426841e-07, 6.0275193192183e-07, 1.1287626477951562e-07, 2.823769733595327e-07, -1.0179359577477953e-07, -1.809560004062405e-07, 1.01700399435245e-07, -2.9690565472861863e-07, -9.190291549998619e-07, 3.904103920149282e-07, 7.515769162580455e-08, 5.885954834639051e-08, 1.152232320222879e-06, 3.1776723385945616e-07, -3.6582353857284033e-07, 5.478038929140894e-07, -9.015206359208605e-08, -3.986064101013653e-08, 6.362795446079872e-07, 1.7527487550239584e-07, 4.872679326695106e-07, 3.7923452822496984e-07, -1.2740496835306203e-07, -1.7508909877506085e-08, -2.8945508034894374e-07, 7.666647110493585e-07, -5.446374786721719e-07, -4.4964257739366076e-07, 1.7527487727875268e-07, -5.555152812197761e-06, -5.222857311082407e-07, -1.461478333908417e-07, 2.7120109358236277e-07]"
